1	23
10	23
9	23
7	23
7	24
2	25
4	25
6	25
7	26
9	26
10	26
9	26
7	26
9	27
10	27
1	27
2	27
1	28
10	28
9	28
7	28
1	29
4	29
2	29
7	30
9	30
10	30
9	30
7	30
9	31
10	31
1	31
2	31
1	32
10	32
9	32
7	32
7	33
2	.
7	.
10	.
2	1
10	1
9	1
7	1
2	1
10	1
9	1
7	1
2	2
10	2
9	2
7	2
2	2
10	2
9	2
7	2
9	3
10	3
1	3
2	3
1	3
10	3
9	3
7	3
1	4
4	4
2	4
2	4
2	5
10	5
9	5
7	5
2	5
10	5
9	5
7	5
2	6
10	6
9	6
7	6
2	6
10	6
9	6
7	6
6	7
7	7
9	7
10	7
9	7
7	7
6	7
9	7
7	8
7	8
7	9
7	
5	10
5	10
5	10
4	10
7	10
5	10
4	11
4	11
4	11
2	11
5	11
4	11
2	12
2	12
2	12
1	12
4	12
2	12
1	13
2	13
1	13
10	13
1	13
10	13
9	13
7	13
9	14
10	14
1	14
2	14
1	14
10	14
10	14
9	14
7	14
1	15
4	15
2	15
5	15
5	16
4	16
7	16
5	16
4	16
2	16
5	16
4	16
2	17
1	17
4	17
2	17
1	17
10	17
9	17
7	17
9	18
10	18
1	18
2	18
1	18
10	18
9	18
10	18
7	19
7	20
2	20
2	21
7	21
10	21
2	21
2	21
7	21
10	21
2	21
2	22
7	22
10	22
2	22
1	22
10	22
9	22
7	22
2	23
7	23
10	23
2	23
1	23
10	23
9	23
7	23
1	24
4	24
2	24
2	24
5	24
5	25
4	25
7	25
5	25
4	25
2	25
5	25
4	25
2	26
1	26
4	26
2	26
1	26
10	26
9	26
7	26
2	27
7	27
2	27
7	28
2	1
7	1
9	1
10	1
9	1
10	1
9	1
7	1
2	2
7	2
9	2
10	2
9	2
10	2
9	2
7	2
2	3
7	3
9	3
10	3
2	3
1	4
2	4
4	4
2	4
1	4
10	4
9	4
7	4
2	5
7	5
9	5
10	5
9	5
10	5
9	5
7	5
2	6
7	6
9	6
10	6
9	6
10	6
9	6
7	6
4	7
2	7
1	7
10	7
9	7
7	7
9	7
10	7
7	8
7	8
7	9
1	10
2	10
1	11
2	11
1	12
2	12
2	12
1	13
2	13
2	13
1	14
4	14
2	14
2	14
2	14
1	15
2	15
1	15
10	15
9	15
10	15
1	16
4	16
2	16
2	16
2	16
1	17
2	17
1	17
10	17
9	17
10	17
9	18
1	18
1	18
1	18
1	18
1	19
4	19
2	19
1	19
10	19
9	19
7	19
4	20
2	20
1	20
10	20
9	20
7	20
9	20
10	20
7	21
6	1
7	1
7	1
7	1
7	2
5	2
5	3
4	3
2	3
2	3
1	3
10	3
10	4
9	4
7	4
2	4
7	5
7	5
7	5
7	6
5	6
5	7
4	7
2	7
2	7
1	7
10	7
10	8
9	8
7	8
7	8
2	8
10	9
9	9
7	9
7	9
10	9
10	10
1	10
9	10
10	10
1	10
2	10
9	11
5	11
5	12
4	12
2	12
2	12
1	12
10	12
10	13
9	13
7	13
2	13
9	14
10	14
1	14
2	14
9	15
5	15
5	16
4	16
2	16
2	16
1	16
10	16
10	17
9	17
7	17
7	17
10	17
0	17
10	17
10	18
9	18
7	18
7	18
5	19
7	19
5	19
4	19
5	19
10	20
5	20
2	20
5	20
3	21
5	21
2	21
5	21
0	22
2	22
1	22
10	22
2	22
10	22
5	23
7	23
5	23
4	23
5	23
10	24
5	24
2	24
5	24
3	25
5	25
2	25
10	25
0	26
2	26
1	26
9	26
10	26
3	27
2	27
0	28
2	28
0	28
9	28
10	28
2	28
7	1
2	1
7	1
5	1
4	1
2	1
7	2
2	2
7	2
2	2
7	2
5	2
4	2
2	2
4	3
5	3
4	3
2	3
1	3
9	3
1	3
4	3
2	4
1	4
10	4
9	4
7	4
2	4
2	5
1	5
10	5
9	5
7	5
7	6
7	6
5	6
4	6
2	6
1	6
10	6
1	7
10	7
9	7
7	7
7	7
7	8
7	8
5	8
4	8
2	8
1	8
10	8
1	9
10	9
9	9
7	9
11	10
9	10
11	10
0	10
2	10
0	10
11	11
11	11
9	11
11	11
0	11
2	11
0	11
11	12
11	12
9	12
11	12
0	12
2	12
0	12
11	13
0	13
9	13
11	13
7	13
9	14
9	14
0	14
11	15
9	15
11	15
0	15
2	15
9	16
9	16
0	16
11	17
0	17
9	17
11	17
7	17
1	.
4	.
2	1
1	1
4	1
2	2
1	2
4	2
2	3
2	3
2	4
4	4
2	4
1	5
2	5
10	5
2	5
1	5
2	5
4	5
2	5
1	6
2	6
10	6
2	6
1	6
2	6
4	6
2	6
1	7
2	7
10	7
2	7
1	7
2	7
4	7
2	7
2	8
1	8
1	8
10	8
10	8
9	8
9	8
7	8
4	9
2	9
7	10
10	11
7	11
1	12
2	12
4	12
2	12
1	13
2	13
10	13
2	13
1	13
2	13
4	13
2	13
1	14
2	14
10	14
2	14
1	14
2	14
4	14
2	14
1	15
2	15
10	15
2	15
1	15
2	15
4	15
2	15
2	16
1	16
1	16
10	16
10	16
9	16
7	16
10	17
2	17
1	17
10	17
2	18
1	18
10	18
10	18
9	18
7	18
2	19
7	19
9	19
10	19
9	19
7	19
2	20
1	20
4	20
2	20
10	21
1	21
10	21
1	22
10	22
10	22
9	22
7	22
10	23
9	23
10	23
9	23
7	23
6	23
7	24
2	24
11	25
0	25
11	25
7	25
0	25
2	25
0	25
9	25
11	26
0	26
11	26
7	26
0	26
2	26
0	26
9	26
11	27
7	27
2	27
0	27
11	27
0	27
9	27
7	28
2	28
11	29
0	29
11	29
2	29
0	29
11	29
0	29
9	29
11	30
7	30
11	30
2	30
0	30
11	30
0	30
9	30
11	31
7	31
11	31
2	31
0	31
11	31
0	31
9	31
7	32
2	32
7	33
7	34
7	35
7	35
7	36
2	36
7	36
2	36
11	37
0	37
11	37
11	37
7	37
0	37
2	37
0	37
9	37
0	37
11	38
0	38
11	38
11	38
7	38
0	38
2	38
0	38
9	38
0	38
11	39
7	39
2	39
0	39
11	39
0	39
9	39
7	40
1	40
2	40
11	41
0	41
11	41
7	41
0	41
2	41
0	41
9	41
11	42
7	42
11	42
2	42
0	42
2	42
0	42
9	42
11	43
7	43
11	43
2	43
0	43
11	43
0	43
9	43
7	44
1	44
2	45
2	46
4	47
2	47
7	47
4	48
2	48
4	48
2	48
1	49
2	49
10	49
2	49
1	49
2	49
4	49
2	49
1	50
2	50
10	50
2	50
1	50
2	50
4	50
2	50
1	51
2	51
10	51
2	51
1	51
2	51
4	51
2	51
2	52
1	52
1	52
10	52
10	52
9	52
9	52
7	52
2	53
7	54
7	55
2	55
10	56
4	56
2	56
1	56
2	56
4	56
2	56
1	57
2	57
10	57
2	57
1	57
2	57
4	57
2	57
1	58
2	58
10	58
2	58
1	58
2	58
4	58
2	58
1	59
2	59
10	59
2	59
1	59
2	59
4	59
2	59
2	60
1	60
1	60
10	60
10	60
9	60
9	60
7	60
7	61
2	61
7	62
2	1
7	2	
7	2	
7	2	
2	2	
7	2	
7	2	
7	2	
2	2	
7	3	
0	3	
10	3	
9	3	
7	3	
9	3	
10	3	
7	4	
2	4	
7	4	
2	4	
10	4	
9	4	
7	4	
7	5	
0	5	
10	5	
9	5	
7	5	
9	5	
10	5	
7	6	
9	7
10	7
1	7
2	7
1	7
10	7
10	8
9	8
0	8
10	8
10	8
9	8
9	8
7	8
9	9
10	9
1	9
2	9
1	9
10	9
9	9
7	10
7	10
9	11
10	11
1	11
2	11
1	11
10	11
10	12
9	12
0	12
10	12
10	12
9	12
9	12
7	12
9	13
10	13
1	13
2	13
1	13
10	13
9	13
7	14
7	15
1	15
2	16
1	16
2	17
1	17
2	18
1	18
2	18
1	18
2	19
2	19
1	20
2	20
4	20
5	20
4	20
2	20
1	20
4	20
2	21
2	21
2	21
2	21
2	21
2	21
2	21
1	22
2	22
4	22
5	22
4	22
2	22
1	22
4	22
2	23
2	23
7	24
5	24
5	24
4	24
4	24
2	24
7	25
5	25
5	25
4	25
4	25
2	25
1	26
2	26
4	26
5	26
4	26
2	26
1	26
4	26
2	27
10	27
2	28
1	28
2	28
1	28
2	28
1	29
10	29
9	29
10	29
2	30
1	30
2	30
1	30
2	30
1	31
10	31
9	31
7	31
2	32
1	32
2	32
1	32
2	32
1	33
10	33
9	33
10	33
2	34
1	34
2	34
1	34
2	34
1	35
10	35
9	35
7	35
7	36
9	36
10	36
7	37
9	37
10	37
7	38
9	38
10	38
7	38
9	38
10	38
7	39
2	39
11	40
2	40
0	40
11	41
2	41
0	41
11	42
2	42
0	42
11	42
2	42
0	42
11	43
2	43
2	44
0	44
0	44
11	44
11	44
2	44
2	45
0	45
0	45
11	45
11	45
2	45
2	46
0	46
0	46
11	46
11	46
9	46
9	46
7	46
9	47
11	47
7	47
7	47
2	47
7	47
9	47
9	48
11	48
7	48
2	48
5	49
4	49
2	49
0	49
11	49
9	50
11	50
0	50
9	50
11	50
5	51
4	51
2	51
0	51
11	51
9	52
11	52
0	52
9	52
7	52
2	53
6	53
2	53
6	53
9	53
7	54
2	54
0	54
10	54
9	54
7	54
2	55
6	55
2	55
6	55
9	55
7	56
7	56
2	57
6	57
2	57
6	57
9	57
7	58
0	58
10	58
9	58
7	58
2	59
6	59
2	59
6	59
9	59
7	60
2	.
7	1
10	1
2	1
2	2
1	2
1	2
10	2
2	2
1	3
2	3
4	3
2	3
1	3
10	3
9	3
7	3
1	4
4	4
2	4
1	4
10	4
9	4
7	4
7	5
10	5
2	5
2	6
1	6
1	6
10	6
2	6
1	7
2	7
4	7
2	7
1	7
10	7
9	7
7	7
9	8
10	8
7	8
9	9
10	9
7	9
7	10
2	10
7	11
2	11
7	12
2	12
7	12
2	12
7	13
7	13
7	14
5	14
4	14
2	14
5	14
4	14
2	14
1	14
4	15
2	15
1	15
10	15
1	15
10	15
9	15
7	15
10	16
2	16
1	16
4	16
2	17
7	17
7	18
5	18
4	18
2	18
5	18
4	18
2	18
1	18
4	19
2	19
1	19
10	19
1	19
10	19
9	19
7	19
10	20
2	20
1	20
4	20
2	20
7	21
11	22
2	22
2	23
0	23
0	23
11	23
2	23
11	24
2	24
2	25
0	25
0	25
11	25
11	25
9	25
7	25
11	26
2	26
2	27
0	27
0	27
11	27
2	27
1	28
2	28
4	28
2	28
1	28
10	28
9	28
7	28
9	29
10	29
7	29
2	1
7	1
10	1
2	1
1	2
10	2
2	2
1	3
2	3
4	3
5	3
7	3
5	3
4	3
2	3
1	4
2	4
4	4
2	4
1	4
10	4
9	4
7	4
2	5
7	5
10	5
2	5
1	6
10	6
2	6
1	7
2	7
4	7
2	7
1	7
10	7
9	7
10	7
7	8
7	8
7	9
7	9
5	9
9	9
7	9
5	10
5	10
4	10
7	10
5	10
4	11
4	11
2	11
5	11
4	11
2	12
1	13
4	13
2	13
1	13
4	13
2	13
1	14
4	14
2	14
1	14
10	14
9	14
10	14
1	15
4	15
2	15
2	15
7	16
7	17
11	18
7	18
11	18
2	18
0	18
11	18
11	19
7	19
11	19
2	19
0	19
11	19
11	20
0	20
2	20
4	20
5	20
4	20
2	20
1	20
2	21
7	21
11	22
7	22
11	22
2	22
0	22
11	22
2	23
1	23
2	23
1	24
2	24
4	24
2	24
1	24
10	24
9	24
10	24
7	25
7	25
7	26
6	27
7	27
6	28
7	28
6	28
7	28
6	29
7	29
6	29
7	29
7	30
9	30
10	30
9	30
7	30
5	30
4	30
2	30
4	31
5	31
7	31
5	31
4	31
2	31
1	31
10	31
1	32
2	32
4	32
2	32
1	32
10	32
9	32
7	32
1	33
4	33
2	33
2	33
7	34
9	34
10	34
9	34
7	34
5	34
4	34
2	34
4	35
5	35
7	35
5	35
4	35
2	35
1	35
10	35
1	36
2	36
4	36
2	36
1	36
10	36
9	36
10	36
7	37
2	1
7	1
10	1
2	1
1	1
2	1
10	1
2	1
1	2
2	2
10	2
2	2
1	2
10	2
9	2
7	2
2	3
7	3
10	3
2	3
1	3
2	3
10	3
1	3
2	4
7	4
2	5
7	5
10	5
2	5
1	5
2	5
10	5
2	5
1	6
2	6
10	6
2	6
1	6
10	6
9	6
7	6
10	7
9	7
0	7
10	7
9	7
7	7
9	7
10	7
7	8
7	8
7	9
6	10
7	10
6	10
7	10
4	10
2	10
0	10
11	11
2	11
11	11
2	11
11	11
9	11
7	11
9	12
11	12
0	12
2	12
11	12
7	12
9	12
6	12
7	13
7	13
7	14
1	15
2	15
1	16
2	16
2	17
4	17
5	17
4	17
5	17
4	17
2	17
1	17
2	18
2	18
2	18
2	18
2	18
2	18
2	18
2	19
4	19
5	19
4	19
5	19
4	19
2	19
1	19
2	20
10	21
1	21
2	21
1	21
2	21
1	21
10	21
9	21
10	22
7	23
9	23
10	23
9	23
10	23
9	23
7	23
6	23
7	24
7	1
7	1
2	1
7	1
9	1
10	1
9	1
7	2
7	2
2	2
7	2
9	2
10	2
9	2
7	3
9	3
10	3
1	3
2	3
1	3
10	3
1	3
2	4
1	4
2	4
4	4
2	4
1	4
10	4
9	4
7	5
7	5
2	5
7	5
9	5
10	5
9	5
7	6
9	6
10	6
1	6
2	6
1	7
2	7
1	7
10	7
9	7
7	7
2	7
6	7
7	8
11	9
11	9
7	9
11	9
0	9
2	9
0	9
11	10
11	10
7	10
11	10
0	10
2	10
0	10
11	11
0	11
2	11
4	11
5	11
4	11
2	11
1	11
2	12
11	13
7	13
11	13
7	13
11	13
7	13
11	13
7	13
5	14
4	14
2	14
1	14
2	14
11	15
0	15
2	15
4	15
5	15
4	15
2	15
1	15
2	16
7	17
5	17
4	17
7	17
5	17
4	17
2	17
5	17
4	18
2	18
1	18
4	18
2	18
1	18
10	18
2	18
1	19
2	19
1	19
10	19
9	19
7	19
9	19
10	19
1	20
2	20
7	21
9	21
10	21
9	21
7	21
5	21
4	21
2	21
4	22
5	22
7	22
5	22
4	22
2	22
1	22
10	22
1	23
2	23
4	23
2	23
1	23
10	23
9	23
7	23
9	24
10	24
7	24
7	
10	
2	
7	25
7	26
7	27
7	27
7	28
7	28
7	29
5	29
4	30
2	30
1	31
2	31
4	31
5	31
4	31
2	31
1	31
4	31
2	32
7	33
5	33
4	34
2	34
1	35
2	35
4	35
5	35
4	35
2	35
1	35
4	35
2	36
1	37
2	37
4	37
5	37
4	37
2	37
1	37
4	37
2	38
1	38
10	38
2	38
1	38
10	38
9	38
7	38
1	39
2	39
1	39
10	39
9	39
7	39
9	39
10	39
1	40
2	40
7	41
9	41
10	41
9	41
7	41
5	41
4	41
2	41
4	42
5	42
7	42
5	42
4	42
2	42
1	42
10	42
1	43
2	43
4	43
2	43
1	43
10	43
9	43
7	43
9	44
10	44
7	44
7	1
1	1
2	1
7	1
1	1
2	1
7	2
1	2
2	2
2	2
1	3
2	3
4	3
2	3
1	3
10	3
9	3
7	3
2	4
6	4
7	4
7	5
1	5
2	5
7	5
1	5
2	5
7	6
1	6
2	6
2	6
1	7
2	7
4	7
2	7
1	7
10	7
9	7
7	7
9	8
1	8
10	8
7	8
7	8
7	9
5	9
4	9
5	9
4	9
2	9
4	10
2	10
1	10
2	10
1	10
10	10
1	11
2	11
4	11
2	11
1	11
10	11
9	11
7	11
2	12
7	12
9	13
10	13
7	13
2	13
11	14
11	15
0	16
11	16
0	16
11	16
11	17
11	17
2	17
2	18
0	18
0	18
11	18
11	18
2	18
2	19
0	19
0	19
11	19
11	19
2	19
2	20
0	20
0	20
11	20
11	20
9	20
9	20
7	20
9	21
11	21
7	21
2	21
7	21
9	22
11	22
7	22
2	22
2	.
7	1
1	1
2	1
7	1
9	1
10	1
7	2
1	2
2	2
7	2
9	2
10	2
7	3
1	3
2	3
1	3
2	3
2	3
1	4
10	4
1	4
10	4
9	4
7	4
7	5
1	5
2	5
7	5
9	5
10	5
7	6
1	6
2	6
7	6
9	6
10	6
2	7
1	7
10	7
9	7
7	7
9	7
10	7
7	8
7	8
7	9
2	9
1	10
2	10
4	10
5	10
2	10
5	11
4	11
2	11
1	11
2	11
1	12
2	12
4	12
5	12
2	12
1	12
2	13
1	13
10	13
9	13
7	13
2	13
1	14
2	14
4	14
5	14
2	14
5	14
5	15
4	15
2	15
1	15
2	15
7	15
7	16
5	16
4	16
2	16
1	16
10	16
9	16
7	16
9	17
10	17
7	17
2	17
9	18
10	18
7	18
