bn	13|
bn	14
bn	15
b	15
cc	16
bn	16
cc	16
f	17
g	17
a	17
b-	17
a	17
a	17
g	18
g	18
f	18
a	18
a	18
f	19
g	19
a	19
b-	19
a	19
a	19
g	20
g	20
e	20
f	20
c	20
f	21
g	21
a	21
b-	21
a	21
a	21
g	22
g	22
f	22
a	22
a	22
f	23
g	23
a	23
b-	23
a	23
a	23
g	24
g	24
e	24
f	24
g	1
a-	1
bn	1
cc	1
b	1
a-	1
g	2
g	2
g	2
g	2
bn	3
a-	3
g	3
f	3
a-	4
f	4
f	4
f	4
g	5
a-	5
bn	5
cc	5
bn	6
a-	6
g	6
f	6
g	7
gg	8
g	9
g	10
cc	11
cc	12
cc	13
dd	13
cc	13
b-	13
cc	13
b-	13
a	14
a	14
a	15
f	15
g	15
a	15
b-	16
b-	16
dd	17
cc	17
bn	18
a-	18
g	18
f	18
g	19
a-	19
bn	19
cc	19
bn	20
a-	20
g	20
f	20
g	21
gg	22
g	23
g	24
g	1
bn	1
b	1
dd	1
dd	1
cc	1
cc	1
dd	1
dd	2
bn	2
b	2
cc	2
cc	2
a-	2
a-	2
cc	2
bn	3
a-	3
g	3
f	3
g	3
a-	3
bn	4
g	4
b	4
g	4
g	5
bn	5
b	5
dd	5
dd	5
cc	5
cc	5
dd	5
dd	6
bn	6
b	6
cc	6
cc	6
a-	6
a-	6
cc	6
bn	7
a-	7
g	7
f	7
g	7
a-	7
g	8
gg	8
ff	9
aa-'	9
gg'	9
ff'	9
ee-'	9
dd'	9
cc'	9
dd	10
ee-	10
ff	10
ee-	10
dd	10
cc	10
bn	11
cc	11
dd	11
ee-	11
dd	11
cc	11
b	11
a-	11
bn	12
cc	12
a-	12
b	12
g	12
a-	12
f	12
ff	13
aa-'	13
gg'	13
ff'	13
ee-'	13
dd'	13
cc'	13
dd	14
ee-	14
ff	14
ee-	14
dd	14
cc	14
bn	15
cc	15
dd	15
ee-	15
dd	15
cc	15
b	15
a-	15
g	16
g	16
f	17
c	17
f	17
c	17
f	18
c	18
f	18
c	18
f	18
g	19
a-	19
g	19
a-	19
bn	19
cc	19
b	19
a-	19
a-	20
cc	20
bn	20
b	20
a-	20
g	20
f	20
f	21
c	21
f	21
c	21
f	22
c	22
f	22
c	22
f	22
g	23
a-	23
g	23
a-	23
bn	23
cc	23
b	23
a-	23
g	24
g	24
g	1
a-	1
g	1
a-	1
f	1
g	2
g	2
a-	2
g	2
a-	2
f	2
g	3
a-	3
bn	3
cc	3
dd	4
cc	4
bn	4
a-	4
b	4
a-	4
g	4
f	4
g	5
a-	5
g	5
a-	5
f	5
g	6
g	6
a-	6
g	6
a-	6
f	6
en	7
f	7
g	7
a-	7
bn	7
cc	7
b	7
a-	7
g	8
d	8
g	9
a	10
a	10
b-	10
a	10
g	10
f	10
g	11
g	11
cc	11
a	12
a	12
g	12
fn	12
e	13
f	13
g	13
e	13
c	13
a	14
a	14
b-	14
a	14
g	14
f	14
g	15
g	15
dd	15
dd	16
cc	16
bn	16
a-	16
b	16
a-	16
g	16
f	16
g	17
g	18
bn	19|
dd	20
dd	21
dd	21
dd	22
dd	22
bn	23
a-	23
b	23
a-	23
g	23
bn	24
a-	24
b	24
a-	24
g	24
g	25
g	25
g	25
bn	25
g	25
b	25
dd	25
cc	26
cc	26
bn	27
b	27
b	27
a-	27
a-	27
a-	27
g	28
g	28
g	28
a-	28
f	28
g	28
f	28
en	29
f	29
g	29
a-	29
bn	29
cc	29
b	29
a-	29
g	30
bn	31
dd	32
gg	33
g	34
g	34
g	1
dd	1
dd	1
dd	1
dd	1
dd	1
dd	1
dd	2
ee-	2
ee-	2
dd	2
dd	2
cc	2
cc	2
bn	2
cc	3
bn	3
cc	3
ee-	3
dd	3
cc	3
cc	4
dd	4
bn	4
a-	4
g	4
g	5
dd	5
dd	5
dd	5
dd	5
dd	5
dd	5
dd	6
ee-	6
ee-	6
dd	6
dd	6
cc	6
cc	6
bn	6
bn	7
cc	7
ee-	7
dd	7
cc	7
cc	8
bn	8
b	8
a-	8
g	8
cc	9
bn	9
a-	9
g	9
bn	10
a-	10
g	10
cc	11
bn	11
a-	11
g	11
g	12
gg	12
gg	12
gg	12
g	13
gg	13
ee-	14
ff	14
gg	14
ee-	15
ff	15
gg	15
ee-	16
ff	16
gg	16
ee-	16
ff	16
gg	16
ee-	17
gg	17
gg	18
ff#	18
ff#	18
ee-	18
ee-	18
dd	18
dd	18
cc	18
ee-	19
gg	19
gg	20
ff#	20
ff#	20
ee-	20
ee-	20
dd	20
dd	20
cc	20
cc	21
cc	22
g	22
d	1
g	1
g	1
g	1
g	1
g	2
g	3
bn	3
b	3
b	3
b	3
bn	4
bn	5
a-	5
g	5
a-	5
bn	6
cc	6
dd	6
cc	6
bn	7
cc	7
a-	7
b	7
g	8
a-	8
g	8
f	8
g	9
g	10
dd	10
dd	10
dd	11
bn	11
g	11
cc	12
dd	12
ee-	12
dd	12
cc	12
cc	13
dd	13
bn	13
g	13
g	14
dd	14
dd	14
gg	15
cc	16
dd	16
ee-	16
dd	16
cc	16
dd	17
cc	17
bn	18
cc	18
dd	19
cc	19
ee-	20
ee-	20
dd	21
cc	21
bn	22
cc	22
dd	23
cc	23
bn	24
cc	24
a-	24
b	24
g	25
a-	25
g	25
f	25
g	26
g	.
bn	1
cc	1
dd	1
ee-	2
ff	2
ee-	2
dd	2
cc	3
dd	3
cc	3
bn	3
bn	4
a-	4
g	4
bn	5
cc	5
dd	5
ee-	6
dd	6
ee-	6
dd	6
cc	6
dd	7
gg	8
bn	9
cc	9
dd	9
ee-	10
ff	10
ee-	10
dd	10
cc	11
dd	11
cc	11
bn	11
bn	12
a-	12
g	12
f	13
en	13
f	13
e	13
f	14
cc	14
bn	14
a-	14
g	15
g	16
cc	17
dd	17
een	17
ff	17
een	18
ff	18
ee	18
dd	18
cc	18
dd	19
een	19
dd	19
cc	19
bn	19
cc	20
dd	21
ee-	21
dd	21
ee-	21
dd	22
gg	22
ff#	22
ee-	22
dd	23
gg	24
ee-	25
dd	25
ee-	25
dd	25
cc	25
cc	26
bn	26
cc	26
b	26
a-	26
a-	27
g	27
a-	27
g	27
f	27
f	28
f	29
a-	29
g	29
f	29
f	30
cc	30
bn	30
a-	30
g	31
bn	31
dd	32
gg	32
g	33
g]	34
gg	1
dd	1
bn	2
g	2
g	3
a-	3
g	3
a-	3
bn	4
cc	4
b	4
a-	4
g	4
f	4
g	5
g	5
g	6
g	6
g	7
a-	7
g	7
a-	7
bn	8
cc	8
b	8
a-	8
g	8
f	8
f	9
f	9
f	10
c	10
a-	10
g	10
f	10
en	11
f	11
g	11
a-	11
g	12
en	13
f	13
g	13
a-	13
g	14
g	||
dd	15
dd	16
dd	17
dd	17
dd	18
dd	18
dd	19
ee-	19
dd	19
cc	19
bn	20
cc	20
b	20
g	20
cc	21
cc	21
cc	21
bn	22
a-	22
g	23
a-	23
bn	23
cc	23
bn	24
a-	24
g	24
f	24
cc	25
ff	25
cc	25
bn	26
a-	26
g	27
a-	27
bn	27
cc	27
bn	28
a-	28
g	28
f	28
f	29
cc	29
f	30
en	30
f	30
g	30
a-	30
g	30
f	30
f	31
f	31
cc	31
bn	32
a-	32
g	32
f	32
f	33
cc	33
f	34
en	34
f	34
g	34
a-	34
g	34
f	34
en	35
f	35
g	35
a-	35
g	36
g	36
f	36
en	37
f	37
g	37
a-	37
g	38
g	1
g	1
g	1
g	1
g	1
dd	1
dd	1
dd	1
g	2
dd	2
dd	2
dd	2
g	2
dd	2
dd	2
dd	2
ee-	3
dd	3
cc	3
bn	3
cc	4
dd	4
bn	4
b	4
g	5
g	5
g	5
g	5
bn	5
b	5
b	5
bn	6
b	6
b	6
b	6
b	6
b	6
cc	7
bn	7
a-	7
g	7
a-	8
g	8
g	8
g	9
dd	9
cc	10
bn	10
b	10
a-	11
g	11
f	11
a-	11
g	12
cc	12
bn	12
a-	12
g	12
f	12
g	13
bn	13
dd	13
cc	14
bn	14
b	14
a-	15
g	15
f	15
a-	15
g	16
gg	16
g	17
g	.
g	1
g	2
dd	3
g	3
dd	3
g	3
dd	4
g	4
ee-	5
dd	5
ee-	5
cc	5
dd	5
bn	5
cc	6
bn	6
a-	6
g	6
ee-	7
dd	7
ee-	7
cc	7
dd	7
bn	7
cc	8
bn	8
a-	8
g	8
g	9
cc	9
bn	9
cc	9
dd	9
ee-	9
dd	9
ee-	9
ff	10
ee-	10
ee-	10
dd	10
dd	10
cc	10
cc	10
bn	10
dd	11
cc	11
cc	11
bn	11
b	11
a-	11
g	11
f	11
g	12
gg	12
g	13
f	14
en	14
f	14
g	14
a-	14
g	14
a-	14
f	14
g	15
bn	15
cc	16
bn	16
cc	16
dd	16
ee-	16
dd	16
ee-	16
cc	16
dd	17
gg	17
ff	18
gg	18
aa-	18
ff	18
gg	18
ee-	18
ff	18
dd	18
ee-	19
cc	19
dd	19
bn	19
cc	19
a-	19
b	19
g	19
dd	20
cc	20
cc	20
bn	20
b	20
a-	20
g	20
f	20
g	21
gg	21
g	.
g	.
g	1
dd	1
cc	1
cc	1
bn	2
b	2
dd	2
cc	2
b	2
a-	2
g	3
dd	3
cc	3
bn	4
cc	4
g	5
bn	5
dd	5
cc	5
bn	6
b	6
dd	6
cc	6
b	6
a-	6
g	7
bn	7
dd	7
cc	7
bn	8
b	8
a-	8
g	8
cc	9
ee-	9
ee-	10
ff	11
ee-	11
dd	12
cc	12
ff	13
gg	13
ff	14
gg	14
ff	15
ee-	15
dd	16
cc	16
bn	17
cc	17
dd	18
cc	18
bn	19
a-	19
g	19
f	19
g	20
g	1
a-	1
bn	1
b	1
bn	2
dd	2
cc	2
cc	2
bn	3
a-	3
g	3
f	3
g	3
a-	3
bn	4
g	4
dd	4
cc	4
b	4
a-	4
g	5
a-	5
bn	5
b	5
bn	6
dd	6
cc	6
cc	6
ff	7
ee-	7
dd	7
cc	7
bn	7
cc	7
b	7
a-	7
g	8
gg	8
g	9
cc	10
dd	10
ee-	10
ee-	10
ee-	11
dd	11
ff	11
ee-	11
dd	11
cc	11
bn	12
cc	12
dd	12
dd	12
dd	13
g	13
ee-	13
dd	13
cc	13
cc	14
dd	14
ee-	14
ee-	14
ee-	15
dd	15
ff	15
ee-	15
dd	15
gg	15
gg	16
ff	16
ff	16
ee-	16
ee-	16
dd	16
dd	16
cc	16
gg	17
gg	17
cc	18
g	18
a-	18
g	18
f#	18
g	18
bn	19|
cc	19|
dd	19|
cc	19|
dd	20
ee-	20
ff	20
ee-	20
dd	20
cc	20
bn	21
cc	21
dd	21
cc	21
bn	22
cc	22
b	22
a-	22
g	22
bn	23
cc	23
dd	23
ee-	23
dd	23
cc	23
ff	24
gg	24
aa-	24
gg	24
ff	24
ee-	24
dd	24
cc	24
bn	25
cc	25
dd	25
ee-	25
dd	25
cc	25
bn	26
cc	26
b	26
a-	26
g	26
g	1
bn	1
b	1
bn	2
cc	2
cc	2
bn	3
f	3
g	3
a-	3
bn	4
cc	4
dd	4
cc	4
b	4
a-	4
g	4
f	4
g	5
bn	5
b	5
bn	6
cc	6
cc	6
bn	7
f	7
g	7
a-	7
g	8
gg	8
g	9
cc	10
dd	10
ee-	10
ee-	10
ee-	11
ff	11
ee-	11
dd	11
cc	11
bn	12
cc	12
dd	12
dd	12
dd	13
dd	13
cc	13
bn	14
cc	14
b	14
cc	15
bn	15
cc	15
b	15
a-	15
g	16
bn	16
dd	17
gg	17
g	18
gg	19
d	.
g	1
bn	1
a-	1
cc	1
bn	2
b	2
dd	2
cc	2
dd	3
cc	3
dd	3
cc	3
bn	3
a-	3
g	4
a-	4
bn	4
cc	4
b	4
a-	4
g	4
f	4
g	5
bn	5
a-	5
cc	5
bn	6
b	6
dd	6
cc	6
dd	7
cc	7
dd	7
cc	7
bn	7
a-	7
g	8
g	9
c	
f	10
c	10
f	10
e-	10
d	10
c	10
Bn	11
c	11
d	11
e-	11
c	11
c	11
d	11
c	11
Bn	12
c	12
d	12
e-	12
d	12
c	12
B	12
d	12
c	13
c	13
f	14
c	14
f	14
c	14
f	14
e-	14
d	14
c	14
Bn	15
c	15
d	15
e-	15
c	15
c	15
d	15
c	15
Bn	16
c	16
d	16
e-	16
d	16
c	16
B	16
d	16
c	17
g	17
g	17
cc	18
bn	18
b	18
cc	18
a-	18
bn	19
a-	19
b	19
g	19
cc	20
f	20
g	20
bn	20
a-	20
bn	21
dd	21
cc	21
b	21
g	21
f	21
cc	22
bn	22
b	22
cc	22
a-	22
bn	23
a-	23
b	23
g	23
b	23
cc	24
f	24
g	24
bn	24
a-	24
g	25
g	26
g	1
g	1
bn	2
a-	2
g	2
f	2
en	3
f	3
g	3
g	3
g	3
bn	4
a-	4
g	4
f	4
en	5
f	5
g	5
g	5
g	5
bn	6
dd	6
cc	6
b	6
a-	6
bn	7
cc	7
b	7
a-	7
b	7
a-	7
g	8
a-	8
g	8
f	8
g	9
bn	10
b	10
cc	11
bn	11
a-	11
g	11
a-	11
bn	12
cc	12
b	12
a-	12
b	12
a-	12
g	13
a-	13
g	13
f	13
g	14
f	15
f	15
f	15
a-	15
g	15
f	15
f	16
f	16
f	16
dd	16
cc	16
bn	16
bn	17
cc	17
b	17
a-	17
b	17
a-	17
g	18
a-	18
g	18
f	18
g	19
g	1
g	1
g	1
g	1
g	1
bn	1
a-	1
a-	2
bn	2
a-	2
g	2
f	2
g	3
g	3
g	3
g	3
g	3
cc	3
bn	3
a-	3
g	4
cc	4
bn	4
b	4
a-	4
g	4
f	4
g	5
g	5
g	5
g	5
g	5
bn	5
a-	5
a-	6
bn	6
a-	6
g	6
f	6
a-	7
g	7
a-	7
g	7
a-	7
cc	7
bn	7
a-	7
g	8
g	8
bn	9
b	9
b	9
b	9
b	9
dd	9
cc	9
bn	10
a-	10
cc	10
bn	11
b	11
b	11
b	11
dd	11
cc	11
bn	12
a-	12
g	12
bn	13
cc	13
dd	13
g	13
ee-	14
dd	14
dd	14
cc	14
bn	14
g	14
ee-	15
dd	15
dd	15
cc	15
bn	15
cc	15
dd	16
bn	17
cc	17
dd	17
dd	17
dd	18
dd	18
bn	18
b	18
g	18
bn	19
b	19
a-	19
g	19
f	19
g	20
g	20
bn	21
cc	21
b	21
a-	21
g	21
g	21
bn	22
cc	22
b	22
a-	22
g	22
g	22
g	23
a-	23
bn	23
cc	23
dd	23
ee-	23
cc	23
ee-	23
dd	24
gg	24
bn	25
cc	25
b	25
a-	25
g	25
g	25
bn	26
cc	26
b	26
a-	26
g	26
g	26
en	27
f	27
g	27
a-	27
bn	27
cc	27
b	27
a-	27
g	28
g	28
